date,share_code,issuer_name,investor_name,investor_classification,local_foreign,nationality,domicile,holdings_scripless,holdings_scrip,total_holding_shares,percentage
30-Jun-2026,TNCA,TRIMUDA NUANSA CITRA Tbk,PT. Asuransi Intra Asia,Insurance,L,,INDONESIA,21082000,0,21082000,5.0
30-Jun-2026,TOBA,TBS ENERGI UTAMA Tbk,PT TOBA SEJAHTRA,Corporate,L,,INDONESIA,658488144,0,658488144,7.91
30-Jun-2026,TOBA,TBS ENERGI UTAMA Tbk,PT. SINERGI SUKSES UTAMA,Corporate,L,,INDONESIA,326800000,0,326800000,3.93
30-Jun-2026,TOBA,TBS ENERGI UTAMA Tbk,PT Bara Makmur Abadi,Firm,L,,INDONESIA,126146700,0,126146700,1.52
30-Jun-2026,TOBA,TBS ENERGI UTAMA Tbk,HIGHLAND STRATEGIC HOLDINGS PTE LTD,Corporate,F,,SINGAPORE,4983799956,0,4983799956,59.9
30-Jun-2026,TOBA,TBS ENERGI UTAMA Tbk,ROBY BUDI PRAKOSO,Individual,L,INDONESIAN,INDONESIA,119671600,0,119671600,1.44
30-Jun-2026,TOBA,TBS ENERGI UTAMA Tbk,DICKY YORDAN,Individual,L,INDONESIAN,INDONESIA,176911571,0,176911571,2.13
30-Jun-2026,TOOL,ROHARTINDO NUSANTARA LUAS Tbk,PT ROHARTINDO MAJU PERKASA,Corporate,L,,INDONESIA,1560000000,0,1560000000,76.1
30-Jun-2026,TOOL,ROHARTINDO NUSANTARA LUAS Tbk,RONALD HARTONO TAN,Individual,L,INDONESIAN,INDONESIA,72000000,0,72000000,3.51
30-Jun-2026,TOPS,TOTALINDO EKA PERSADA Tbk,"PRIMAJAYA PERDANA UTAMA, PT",Corporate,L,,INDONESIA,1030650200,0,1030650200,3.09
30-Jun-2026,TOPS,TOTALINDO EKA PERSADA Tbk,"TOTALINDO INVESTAMA PERSADA, PT",Private Equity,L,,INDONESIA,15793752633,0,15793752633,47.39
30-Jun-2026,TOPS,TOTALINDO EKA PERSADA Tbk,WG CAPITAL LTD.,Commanditaire Vennootschap (CV) Or Limited Partnership,F,,BAHAMAS,1237825800,0,1237825800,3.71
30-Jun-2026,TOPS,TOTALINDO EKA PERSADA Tbk,LAUW SUSANTO,Individual,L,INDONESIAN,INDONESIA,388626400,0,388626400,1.17
30-Jun-2026,TOPS,TOTALINDO EKA PERSADA Tbk,SANTO - IDD1501D0254571,Individual,L,INDONESIAN,INDONESIA,851649241,0,851649241,2.56
30-Jun-2026,TOPS,TOTALINDO EKA PERSADA Tbk,IR FEBRI WIBAWA PARSA SIHOMBING,Individual,L,INDONESIAN,INDONESIA,500000200,0,500000200,1.5
30-Jun-2026,TOPS,TOTALINDO EKA PERSADA Tbk,R. ISKANDAR HIDAYAT,Individual,L,INDONESIAN,INDONESIA,1931692700,0,1931692700,5.8
30-Jun-2026,TOPS,TOTALINDO EKA PERSADA Tbk,UOB KAY HIAN PTE LTD,Securities Company,F,,SINGAPORE,536713200,0,536713200,1.61
30-Jun-2026,TOSK,TOPINDO SOLUSI KOMUNIKA Tbk,PT TOPINDO MEDIA INVESTAMA,Corporate,L,,,0,87062500,87062500,1.99
30-Jun-2026,TOSK,TOPINDO SOLUSI KOMUNIKA Tbk,ROBI CAHYADI,Individual,L,INDONESIAN,INDONESIA,518000100,0,518000100,11.84
30-Jun-2026,TOSK,TOPINDO SOLUSI KOMUNIKA Tbk,SEIKO MANITO,Individual,L,INDONESIAN,INDONESIA,2370130000,0,2370130000,54.17
30-Jun-2026,TOSK,TOPINDO SOLUSI KOMUNIKA Tbk,RUDY,Individual,L,INDONESIAN,INDONESIA,45210900,0,45210900,1.03
30-Jun-2026,TOSK,TOPINDO SOLUSI KOMUNIKA Tbk,DEDEN HENDRA PERMANA,Individual,L,INDONESIAN,INDONESIA,297150000,0,297150000,6.79
30-Jun-2026,TOTL,TOTAL BANGUN PERSADA Tbk,TOTAL INTI PERSADA PT,Corporate,L,,,0,1926650000,1926650000,56.5
30-Jun-2026,TOTL,TOTAL BANGUN PERSADA Tbk,"JAGA BANGUNPERSADA KOMAJAYA,PT",Corporate,L,,INDONESIA,111221880,0,111221880,3.26
30-Jun-2026,TOTL,TOTAL BANGUN PERSADA Tbk,DJADJANG TANUWIDJAJA,Individual,L,INDONESIAN,INDONESIA,377354240,0,377354240,11.07
30-Jun-2026,TOTL,TOTAL BANGUN PERSADA Tbk,PINARTO SUTANTO,Individual,L,INDONESIAN,INDONESIAN,0,62232500,62232500,1.83
30-Jun-2026,TOTL,TOTAL BANGUN PERSADA Tbk,HONKY HARJO,Individual,L,INDONESIAN,INDONESIA,47855800,0,47855800,1.4
30-Jun-2026,TOTL,TOTAL BANGUN PERSADA Tbk,FOURTON KOMODO INDONESIA EQUITY INVESTMENT FUND,Mutual Funds,F,,FINLAND,38034300,0,38034300,1.12
30-Jun-2026,TOTL,TOTAL BANGUN PERSADA Tbk,DBS VICKERS SECS SINGAPORE (PTE) LTD A/C CLIENTS,Securities Company,F,,SINGAPORE,108582900,0,108582900,3.18
30-Jun-2026,TOTO,SURYA TOTO INDONESIA Tbk,"Multifortuna Asindo, PT",Corporate,L,,INDONESIA,545841050,2486707200,3032548250,29.39
30-Jun-2026,TOTO,SURYA TOTO INDONESIA Tbk,ZICO TRUST (S) LTD,Trustee Bank,F,,SINGAPORE,111166200,0,111166200,1.08
30-Jun-2026,TOTO,SURYA TOTO INDONESIA Tbk,SURYAPARAMITRA ABADI,,,,,0,2486707200,2486707200,24.1
30-Jun-2026,TOTO,SURYA TOTO INDONESIA Tbk,TOTO LIMITED,,,,,0,3777446800,3777446800,36.6
30-Jun-2026,TOWR,SARANA MENARA NUSANTARA Tbk,PT SARANA MENARA NUSANTARA TBK,Corporate,L,,INDONESIA,998296554,0,998296554,1.69
30-Jun-2026,TOWR,SARANA MENARA NUSANTARA Tbk,PT DWIMURIA INVESTAMA ANDALAN,Private Equity,L,,INDONESIA,4401224985,7391464952,11792689937,19.95
30-Jun-2026,TOWR,SARANA MENARA NUSANTARA Tbk,PT SAPTA ADHIKARI INVESTAMA PT,Corporate,L,,INDONESIA,1231625200,25532620965,26764246165,45.29
30-Jun-2026,TOWR,SARANA MENARA NUSANTARA Tbk,PT. LINGKARMULIA INDAH,Corporate,L,,INDONESIA,3151757446,0,3151757446,5.33
30-Jun-2026,TOWR,SARANA MENARA NUSANTARA Tbk,UBS AG SINGAPORE BRANCH,Private Bank,F,,SINGAPORE,1834004121,0,1834004121,3.1
30-Jun-2026,TOWR,SARANA MENARA NUSANTARA Tbk,SIX SIS LTD,Capital Market Supporting Institutions And Professions,F,,SWITZERLAND,893364100,0,893364100,1.51
30-Jun-2026,TOWR,SARANA MENARA NUSANTARA Tbk,IR CHANDRA ADISUSANTO,Individual,L,INDONESIAN,INDONESIA,958227000,0,958227000,1.62
30-Jun-2026,TOWR,SARANA MENARA NUSANTARA Tbk,DJS KETENAGAKERJAAN PROGRAM JAMINAN HARI TUA,State Owned Enterprises,L,,INDONESIA,1079520500,0,1079520500,1.83
30-Jun-2026,TOYS,SUNINDO ADIPERSADA Tbk,PT. HOEKEL BANGUN ABADI,Firm,L,,INDONESIA,296521959,0,296521959,20.66
30-Jun-2026,TOYS,SUNINDO ADIPERSADA Tbk,MAWAS NABILA PUTRI,Individual,L,INDONESIAN,INDONESIA,22082300,0,22082300,1.54
30-Jun-2026,TOYS,SUNINDO ADIPERSADA Tbk,IWAN TIRTHA,Individual,L,INDONESIAN,INDONESIA,414089900,0,414089900,28.86
30-Jun-2026,TOYS,SUNINDO ADIPERSADA Tbk,RUDY,Individual,L,INDONESIAN,INDONESIA,20130000,0,20130000,1.4
30-Jun-2026,TOYS,SUNINDO ADIPERSADA Tbk,SRIYONO,Individual,L,INDONESIAN,INDONESIA,16708700,0,16708700,1.16
30-Jun-2026,TOYS,SUNINDO ADIPERSADA Tbk,CELINE,Individual,L,INDONESIAN,INDONESIA,21450000,0,21450000,1.49
30-Jun-2026,TOYS,SUNINDO ADIPERSADA Tbk,PETER INDRA LEMBONG,Individual,L,INDONESIAN,INDONESIA,75750000,0,75750000,5.28
30-Jun-2026,TOYS,SUNINDO ADIPERSADA Tbk,GOICHI MORI,Individual,F,JAPANESE,INDONESIA,75750000,0,75750000,5.28
30-Jun-2026,TPIA,CHANDRA ASRI PACIFIC Tbk,PT TOP INVESTMENT INDONESIA,Corporate,L,,INDONESIA,0,12976731760,12976731760,15.0
30-Jun-2026,TPIA,CHANDRA ASRI PACIFIC Tbk,BARITO PACIFIC TBK,Corporate,L,,INDONESIA,11825453500,18132216900,29957670400,34.63
30-Jun-2026,TPIA,CHANDRA ASRI PACIFIC Tbk,MARIGOLD RESOURCES PTE. LTD.,Corporate,F,,SINGAPORE,3387243720,0,3387243720,3.92
30-Jun-2026,TPIA,CHANDRA ASRI PACIFIC Tbk,SCG CHEMICALS PUBLIC COMPANY LIMITED,Corporate,F,,THAILAND,0,13589972562,13589972562,15.71
30-Jun-2026,TPIA,CHANDRA ASRI PACIFIC Tbk,BANGKOK BANK PUBLIC COMPANY LIMITED,Bank,F,,THAILAND,4317648400,0,4317648400,4.99
30-Jun-2026,TPIA,CHANDRA ASRI PACIFIC Tbk,PRAJOGO PANGESTU,Individual,L,INDONESIAN,INDONESIA,4354382164,0,4354382164,5.03
30-Jun-2026,TPMA,TRANS POWER MARINE Tbk,PT PATIN RESOURCES,Corporate,L,,INDONESIA,315896590,0,315896590,9.01
30-Jun-2026,TPMA,TRANS POWER MARINE Tbk,PT INVESTASI JAYA CEMERLANG,Corporate,L,,INDONESIA,78748500,0,78748500,2.25
30-Jun-2026,TPMA,TRANS POWER MARINE Tbk,PT ARTHA WIJAYA KAPITAL,Corporate,L,,INDONESIA,100000000,0,100000000,2.85
30-Jun-2026,TPMA,TRANS POWER MARINE Tbk,PT DWITUNGGAL PERKASA MANDIRI,Corporate,L,,INDONESIA,1825430197,0,1825430197,52.04
30-Jun-2026,TPMA,TRANS POWER MARINE Tbk,ALBERTH  KINDANGEN,Individual,L,INDONESIAN,INDONESIA,126169687,0,126169687,3.6
30-Jun-2026,TPMA,TRANS POWER MARINE Tbk,RIDOAN MADJUKIE,Individual,L,INDONESIAN,INDONESIA,50000000,0,50000000,1.43
30-Jun-2026,TPMA,TRANS POWER MARINE Tbk,KARDINATA ALIWARGA,Individual,L,INDONESIAN,INDONESIA,42700000,0,42700000,1.22
30-Jun-2026,TPMA,TRANS POWER MARINE Tbk,RONNY KURNIAWAN,Individual,L,INDONESIAN,INDONESIA,76060387,0,76060387,2.17
30-Jun-2026,TRAM,TRADA ALAM MINERA Tbk,"ANGKASA BUMI MAS, PT",Venture Capital,L,,INDONESIA,709749700,0,709749700,1.43
30-Jun-2026,TRAM,TRADA ALAM MINERA Tbk,PT JASA INVESTINDO,Corporate,L,,INDONESIA,1250000000,0,1250000000,2.52
30-Jun-2026,TRAM,TRADA ALAM MINERA Tbk,Hendra Haryanto,Individual,L,INDONESIAN,INDONESIA,990000200,0,990000200,1.99
30-Jun-2026,TRAM,TRADA ALAM MINERA Tbk,TAN SECILIA BUDIJANTO,Individual,L,INDONESIAN,INDONESIA,2473490000,0,2473490000,4.98
30-Jun-2026,TRAM,TRADA ALAM MINERA Tbk,JUNI SETIAWATI WONOWIDJOJO,Individual,L,INDONESIAN,INDONESIA,2472367100,0,2472367100,4.98
30-Jun-2026,TRAM,TRADA ALAM MINERA Tbk,PT. ASURANSI JIWA IFG,Insurance,L,,INDONESIA,793986133,0,793986133,1.6
30-Jun-2026,TRAM,TRADA ALAM MINERA Tbk,PERUSAHAAN PERSEROAN (PERSERO) PT ASABRI,State Owned Enterprises,L,,INDONESIA,2526967937,0,2526967937,5.09
30-Jun-2026,TRAM,TRADA ALAM MINERA Tbk,REKSA DANA SYARIAH AURORA SHARIA EQUITY,Mutual Funds,L,,INDONESIA,601268000,0,601268000,1.21
30-Jun-2026,TRAM,TRADA ALAM MINERA Tbk,Reksa Dana Syariah Pan Arcadia Ekuitas Syariah Progresif,Mutual Funds,L,,INDONESIA,572200309,0,572200309,1.15
30-Jun-2026,TRAM,TRADA ALAM MINERA Tbk,REKSA DANA POOL ADVISTA KAPITAL OPTIMAL,Mutual Funds,L,,INDONESIA,709193700,0,709193700,1.43
30-Jun-2026,TRAM,TRADA ALAM MINERA Tbk,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,Mutual Funds,F,,UNITED STATES,537807334,0,537807334,1.08
30-Jun-2026,TRAM,TRADA ALAM MINERA Tbk,JAKSA AGUNG MUDA BIDANG TINDAK PIDANA KHUSUS KEJAKSAAN REPUBLIK INDONESIA KEJAKSAAN REPUBLIK INDONESIA,Government,L,,INDONESIA,23402869906,0,23402869906,47.14
30-Jun-2026,TRAM,TRADA ALAM MINERA Tbk,PT Artha Sekuritas Indonesia,Securities Company,L,,INDONESIA,857044620,0,857044620,1.73
30-Jun-2026,TRGU,CERESTAR INDONESIA Tbk,PT SUNTERRA INDONESIA,Firm,L,,INDONESIA,2389286000,4056096700,6445382700,81.12
30-Jun-2026,TRGU,CERESTAR INDONESIA Tbk,THRESHOLD ASIA HOLDINGS PTE LTD,Private Equity,F,,SINGAPORE,337752200,0,337752200,4.25
30-Jun-2026,TRGU,CERESTAR INDONESIA Tbk,IRES CREST PTE LTD,Corporate,F,,SINGAPORE,393241900,0,393241900,4.95
30-Jun-2026,TRGU,CERESTAR INDONESIA Tbk,OAKSHIRE CAPITAL ADVISORS PTE LTD,Investment Advisors,F,,SINGAPORE,290119500,0,290119500,3.65
30-Jun-2026,TRIL,TRIWIRA INSANLESTARI Tbk,PT. HENGTRACO PROTECSINDO,Corporate,L,,INDONESIA,173150000,0,173150000,14.43
30-Jun-2026,TRIL,TRIWIRA INSANLESTARI Tbk,PT ARTHABUANA KARYA MANDIRI,Corporate,L,,INDONESIA,690483740,0,690483740,57.54
30-Jun-2026,TRIL,TRIWIRA INSANLESTARI Tbk,RENAISSANCE CAPITAL MGT INVT.,Private Equity,F,,SINGAPORE,48071500,0,48071500,4.01
30-Jun-2026,TRIL,TRIWIRA INSANLESTARI Tbk,Priscillia Lybianto,Individual,L,INDONESIAN,INDONESIA,16600000,0,16600000,1.38
30-Jun-2026,TRIL,TRIWIRA INSANLESTARI Tbk,SIAUW YUNUS SUBANDI,Individual,L,INDONESIAN,INDONESIA,23072900,0,23072900,1.92
30-Jun-2026,TRIL,TRIWIRA INSANLESTARI Tbk,ANTONIUS GUNAWAN GHO,Individual,L,INDONESIAN,,22291000,0,22291000,1.86
30-Jun-2026,TRIL,TRIWIRA INSANLESTARI Tbk,HERMANTO,Individual,L,INDONESIAN,,12390000,0,12390000,1.03
30-Jun-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA Tbk,PT PHILADEL TERRA LESTARI,Corporate,L,,INDONESIA,153000000,0,153000000,2.15
30-Jun-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA Tbk,PT. BALI BINTANG SEJAHTERA,Private Equity,L,,INDONESIA,71226300,0,71226300,1.0
30-Jun-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA Tbk,TERRA KONSUMA INVESTAMA,Private Equity,L,,INDONESIA,120570500,0,120570500,1.7
30-Jun-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA Tbk,"PURI DAMAI SEJAHTERA, PT",Corporate,L,,INDONESIA,261780000,0,261780000,3.68
30-Jun-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA Tbk,NUANSA INDAH KREASI PT,Private Equity,L,,INDONESIA,93000000,0,93000000,1.31
30-Jun-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA Tbk,PT. SUKSES PERDANA MANDIRI,Corporate,L,,INDONESIA,340805250,0,340805250,4.79
30-Jun-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA Tbk,UNION SAMPOERNA PT,Corporate,L,,INDONESIA,413000000,0,413000000,5.81
30-Jun-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA Tbk,"TRINUGRAHA THOHIR HARMONI, PT",Corporate,L,,INDONESIA,79793000,0,79793000,1.12
30-Jun-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA Tbk,CITIBANK N.A.,Private Bank,F,,SINGAPORE,354450000,0,354450000,4.99
30-Jun-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA Tbk,GARIBALDI THOHIR,Individual,L,INDONESIAN,INDONESIA,2465846700,0,2465846700,34.68
30-Jun-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA Tbk,ADELLENE ODELIA TANURI,Individual,L,INDONESIAN,INDONESIA,355000000,0,355000000,4.99
30-Jun-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA Tbk,VERONICA COLONDAM,Individual,L,INDONESIAN,INDONESIA,345320000,0,345320000,4.86
30-Jun-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA Tbk,YABES TANURI,Individual,L,INDONESIAN,INDONESIA,97646800,0,97646800,1.37
30-Jun-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA Tbk,MARUARAR SIRAIT,Individual,L,INDONESIAN,INDONESIA,78444800,0,78444800,1.1
30-Jun-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA Tbk,PHILMON SAMUEL TANURI,Individual,L,INDONESIAN,INDONESIA,559044000,0,559044000,7.86
30-Jun-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA Tbk,PT TRIMEGAH SEKURITAS INDONESIA TBK,Securities Company,L,,INDONESIA,177700064,0,177700064,2.5
30-Jun-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA Tbk,"NAITO SECURITIES CO., LTD.",Securities Company,F,,JAPAN,245870800,0,245870800,3.46
30-Jun-2026,TRIM,TRIMEGAH SEKURITAS INDONESIA Tbk,UOB KAY HIAN PTE LTD,Securities Company,F,,SINGAPORE,259056900,0,259056900,3.64
30-Jun-2026,TRIN,PERINTIS TRINITI PROPERTI Tbk,PT KUNCI DAUD INDONESIA,Corporate,L,,INDONESIA,1628738000,0,1628738000,35.78
30-Jun-2026,TRIN,PERINTIS TRINITI PROPERTI Tbk,PT. SUKSES SEJATI SEJAHTERA,Corporate,L,,INDONESIA,53197528,0,53197528,1.17
30-Jun-2026,TRIN,PERINTIS TRINITI PROPERTI Tbk,PT PANCA MUARA JAYA,Corporate,L,,INDONESIA,264109000,0,264109000,5.8
30-Jun-2026,TRIN,PERINTIS TRINITI PROPERTI Tbk,PT INTAN INVESTAMA INTERNASIONAL,Private Equity,L,,INDONESIA,1241574500,0,1241574500,27.28
30-Jun-2026,TRIN,PERINTIS TRINITI PROPERTI Tbk,PT RADA SARASWATI SURYA,Investment Advisors,L,,INDONESIA,45514600,0,45514600,1.0
30-Jun-2026,TRIN,PERINTIS TRINITI PROPERTI Tbk,PT RAKSAKA SATYA DEVYA,Investment Advisors,L,,INDONESIA,133068072,0,133068072,2.92
30-Jun-2026,TRIN,PERINTIS TRINITI PROPERTI Tbk,OKIE DJAYA RAHARDJA,Individual,L,INDONESIAN,INDONESIA,48365000,0,48365000,1.06
30-Jun-2026,TRIN,PERINTIS TRINITI PROPERTI Tbk,DJONI,Individual,L,INDONESIAN,INDONESIA,68300000,0,68300000,1.5
30-Jun-2026,TRIN,PERINTIS TRINITI PROPERTI Tbk,ISHAK CHANDRA,Individual,L,INDONESIAN,INDONESIA,49711235,0,49711235,1.09
30-Jun-2026,TRIN,PERINTIS TRINITI PROPERTI Tbk,SUTOPO WIDODO,Individual,L,INDONESIAN,INDONESIA,52867100,0,52867100,1.16
30-Jun-2026,TRIN,PERINTIS TRINITI PROPERTI Tbk,MANGGARAI ANUGERAH SEMESTA PT,,,,,0,47892223,47892223,1.05
30-Jun-2026,TRIO,TRIKOMSEL OKE Tbk,"SUKSES PERDANA PRIMA, PT",Corporate,L,,INDONESIA,0,9948636242,9948636242,38.25
30-Jun-2026,TRIO,TRIKOMSEL OKE Tbk,TIGADARI FIESTA .PT - CPD2505K0189508,Corporate,L,,INDONESIA,2259227224,0,2259227224,8.69
30-Jun-2026,TRIO,TRIKOMSEL OKE Tbk,PT. HUAWEI TECH INVESTMENT,PermanentEstablishment,L,,INDONESIA,312196260,0,312196260,1.2
30-Jun-2026,TRIO,TRIKOMSEL OKE Tbk,ESCOMINDO PTE.LTD - CPF031149811431,Corporate,F,,SINGAPORE,367529716,0,367529716,1.41
30-Jun-2026,TRIO,TRIKOMSEL OKE Tbk,JPMCB NA RE-POLARIS LTD,Corporate,F,,SINGAPORE,2136744500,0,2136744500,8.22
30-Jun-2026,TRIO,TRIKOMSEL OKE Tbk,PT BANK DBS INDONESIA,Bank,L,,INDONESIA,452943913,0,452943913,1.74
30-Jun-2026,TRIO,TRIKOMSEL OKE Tbk,GLAS TRUST (S) LTD.,Trustee Bank,F,,SINGAPORE,9277500,6631323456,6640600956,25.53
30-Jun-2026,TRIO,TRIKOMSEL OKE Tbk,UOB KAY HIAN PTE LTD,Securities Company,F,,SINGAPORE,3372249347,0,3372249347,12.97
30-Jun-2026,TRIS,TRISULA INTERNATIONAL Tbk,PT TRISULA INTERNATIONAL TBK,Corporate,L,,INDONESIA,48232500,0,48232500,1.54
30-Jun-2026,TRIS,TRISULA INTERNATIONAL Tbk,PT. KARYA DWIMANUNGGAL SEJAHTERA,Corporate,L,,INDONESIA,190037000,280000000,470037000,14.96
30-Jun-2026,TRIS,TRISULA INTERNATIONAL Tbk,PT. INTI NUSA DAMAI,Corporate,L,,INDONESIA,0,633384048,633384048,20.16
30-Jun-2026,TRIS,TRISULA INTERNATIONAL Tbk,PT.TRITIRTA INTI MANDIRI,Corporate,L,,INDONESIA,54887874,0,54887874,1.75
30-Jun-2026,TRIS,TRISULA INTERNATIONAL Tbk,PT TRISULA INSAN TIARA,Corporate,L,,INDONESIA,99814700,403000000,502814700,16.01
30-Jun-2026,TRIS,TRISULA INTERNATIONAL Tbk,UBS AG SINGAPORE BRANCH,Private Bank,F,,SINGAPORE,153500000,0,153500000,4.89
30-Jun-2026,TRIS,TRISULA INTERNATIONAL Tbk,NIVEN HOLDINGS LIMITED,Investment Advisors,F,,"VIRGIN ISLANDS, BRITISH",36159850,0,36159850,1.15
30-Jun-2026,TRIS,TRISULA INTERNATIONAL Tbk,KIKY SUHERLAN,Individual,L,INDONESIAN,INDONESIA,507072000,0,507072000,16.14
30-Jun-2026,TRIS,TRISULA INTERNATIONAL Tbk,DEDIE SUHERLAN,Individual,L,INDONESIAN,INDONESIA,507072000,0,507072000,16.14
30-Jun-2026,TRIS,TRISULA INTERNATIONAL Tbk,REKSA DANA DANAMAS STABIL,Mutual Funds,L,,INDONESIA,39275100,0,39275100,1.25
30-Jun-2026,TRIS,TRISULA INTERNATIONAL Tbk,INTERVENTURES  CAPITAL PTE. LTD,Corporate,F,,SINGAPORE,48229375,0,48229375,1.54
30-Jun-2026,TRJA,TRANSKON JAYA Tbk,PT. DAMAI INVESTAMA SUKSES,Private Equity,L,,INDONESIA,79496700,0,79496700,5.26
30-Jun-2026,TRJA,TRANSKON JAYA Tbk,PT ANEKA,Corporate,L,,INDONESIA,28321700,0,28321700,1.88
30-Jun-2026,TRJA,TRANSKON JAYA Tbk,PT SAMINDO RESOURCES TBK,Corporate,L,,INDONESIA,1265646100,0,1265646100,83.81
30-Jun-2026,TRJA,TRANSKON JAYA Tbk,SAUT MARULITUA SINAGA,Individual,L,INDONESIAN,INDONESIA,16244400,0,16244400,1.08
30-Jun-2026,TRON,TEKNOLOGI KARYA DIGITAL NUSA Tbk,"DAYA KEMILAU NUSANTARA INVESTAMA, PT",Private Equity,L,,INDONESIA,1742046400,0,1742046400,59.03
30-Jun-2026,TRON,TEKNOLOGI KARYA DIGITAL NUSA Tbk,PT KARYA DEWANTARA NASIONAL,Corporate,L,,INDONESIA,48941500,0,48941500,1.66
30-Jun-2026,TRON,TEKNOLOGI KARYA DIGITAL NUSA Tbk,EASTERN IDEAL HOLDING LIMITED,Corporate,F,,"VIRGIN ISLANDS, BRITISH",105503400,0,105503400,3.57
30-Jun-2026,TRON,TEKNOLOGI KARYA DIGITAL NUSA Tbk,WONG DAM SENG,Individual,L,INDONESIAN,INDONESIA,47839000,0,47839000,1.62
30-Jun-2026,TRON,TEKNOLOGI KARYA DIGITAL NUSA Tbk,OKTANTIO P NOERDIANSYAH,Individual,L,INDONESIAN,INDONESIA,135310900,0,135310900,4.58
30-Jun-2026,TRON,TEKNOLOGI KARYA DIGITAL NUSA Tbk,KOKARJADI CHANDRA,Individual,L,INDONESIAN,INDONESIA,105650190,0,105650190,3.58
30-Jun-2026,TRON,TEKNOLOGI KARYA DIGITAL NUSA Tbk,TAN TJOE LIANG,Individual,L,INDONESIAN,INDONESIA,53052100,0,53052100,1.8
30-Jun-2026,TRST,TRIAS SENTOSA Tbk,"PRIMA POLYCON INDAH, PT.",Corporate,L,,INDONESIA,162431360,0,162431360,5.78
30-Jun-2026,TRST,TRIAS SENTOSA Tbk,PT. KILO BRAVO INTI PERKASA,Corporate,L,,INDONESIA,139696000,0,139696000,4.97
30-Jun-2026,TRST,TRIAS SENTOSA Tbk,PT KL TRIO,Corporate,L,,INDONESIA,216463250,0,216463250,7.71
30-Jun-2026,TRST,TRIAS SENTOSA Tbk,"ADILAKSA MANUNGGAL, PT",Corporate,L,,,0,502784665,502784665,17.91
30-Jun-2026,TRST,TRIAS SENTOSA Tbk,PT. K AND L CAPITAL,Corporate,L,,INDONESIA,750133500,0,750133500,26.71
30-Jun-2026,TRST,TRIAS SENTOSA Tbk,GSI S/A CAPITALIGHT INVESTMENTS PTE. LTD,Corporate,F,,SINGAPORE,100000000,0,100000000,3.56
30-Jun-2026,TRST,TRIAS SENTOSA Tbk,EUGENE SURYONO KOHAR,Individual,L,INDONESIAN,,40000000,0,40000000,1.42
30-Jun-2026,TRST,TRIAS SENTOSA Tbk,TJENHARTO KOHAR,Individual,L,INDONESIAN,INDONESIA,85429000,0,85429000,3.04
30-Jun-2026,TRST,TRIAS SENTOSA Tbk,LEKONG KOHAR,Individual,L,INDONESIAN,INDONESIA,130000000,0,130000000,4.63
30-Jun-2026,TRST,TRIAS SENTOSA Tbk,MINTARJO WIDYA TJOA,Individual,L,INDONESIAN,INDONESIA,47311554,0,47311554,1.68
30-Jun-2026,TRST,TRIAS SENTOSA Tbk,JAMIN TJANDRA,Individual,L,INDONESIAN,INDONESIA,107338557,13750,107352307,3.82
30-Jun-2026,TRST,TRIAS SENTOSA Tbk,FRANSISCA FIFI YONG WIDYA TAN,Individual,L,INDONESIAN,INDONESIA,42095511,0,42095511,1.5
30-Jun-2026,TRST,TRIAS SENTOSA Tbk,KINDARTO KOHAR,Individual,L,INDONESIAN,SINGAPORE,136734500,0,136734500,4.87
30-Jun-2026,TRST,TRIAS SENTOSA Tbk,THE EMERGING MARKETS SMALL CAP SERIES OF THE DFA INVESTMENT TRUST COMPANY,Mutual Funds,F,,UNITED STATES,32818400,0,32818400,1.17
30-Jun-2026,TRUE,TRINITI DINAMIK Tbk,PT PANCA AGUNG GEMILANG,Corporate,L,,INDONESIA,277931456,0,277931456,3.67
30-Jun-2026,TRUE,TRINITI DINAMIK Tbk,PT PERINTIS TRINITI PROPERTI TBK,Corporate,L,,INDONESIA,0,1097261584,1097261584,14.49
30-Jun-2026,TRUE,TRINITI DINAMIK Tbk,PT AGUNG PERKASA INVESTINDO,Private Equity,L,,INDONESIA,4000000000,0,4000000000,52.83
30-Jun-2026,TRUE,TRINITI DINAMIK Tbk,VINCENT YO,Individual,L,INDONESIAN,INDONESIA,0,107569484,107569484,1.42
30-Jun-2026,TRUE,TRINITI DINAMIK Tbk,VALTOS GLOBALINDO PT,,L,,,0,205588000,205588000,2.72
